Date,Company,State,City,Level,Working Mode,Average_salary
2024-06-23,Apple,California,Sunnyvale,Mid-level,On-Site,197700.0
2024-06-23,Apple,California,Sunnyvale,Senior,On-Site,235450.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Senior,On-Site,136000.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,250000.0
2024-06-23,Startuptap,California,Los Angeles,Senior,On-Site,192458.5
2024-06-23,Nvidia,California,Santa Clara,Mid-level,On-Site,189000.0
2024-06-23,Bill.com,California,San Jose,Senior,On-Site,139350.0
2024-06-23,Walmart,California,Sunnyvale,Mid-level,On-Site,214500.0
2024-06-23,Sumo Logic,California,Redwood City,Senior,On-Site,215000.0
2024-06-23,Walmart,California,San Bruno,Mid-level,On-Site,195000.0
2024-06-23,Socalgas,California,Los Angeles,Mid-level,On-Site,206650.0
2024-06-23,Snapchat,California,Los Angeles,Mid-level,On-Site,236000.0
2024-06-23,General Atomics And Affiliated Companies,California,Poway,Mid-level,On-Site,196616.5
2024-06-23,Dflabs,California,Redwood City,Mid-level,On-Site,212500.0
2024-06-23,Blizzard Entertainment,California,Irvine,Mid-level,On-Site,190950.0
2024-06-23,Cargo Therapeutics,California,San Carlos,Associate,On-Site,195000.0
2024-06-23,Ring Llc - H39,California,Hawthorne,Mid-level,On-Site,129300.0
2024-06-23,Paypal,California,San Jose,Lead,On-Site,144550.0
2024-06-23,Pubmatic,California,Redwood City,Senior,On-Site,170000.0
2024-06-23,Appfolio,California,San Diego,Mid-level,On-Site,222000.0
2024-06-23,Uber,California,San Francisco,Mid-level,On-Site,218000.0
2024-06-23,Appzen,California,San Jose,Senior,On-Site,234070.0
2024-06-23,Cadence Design Systems,California,San Jose,Mid-level,On-Site,215000.0
2024-06-23,Paypal,California,San Jose,Manager,On-Site,165600.0
2024-06-23,"Amazon Development Center U.s., Inc. - B02",California,Santa Clara,Mid-level,On-Site,136000.0
2024-06-23,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-06-23,Dflabs,California,Redwood City,Senior,On-Site,215000.0
2024-06-23,Tiktok,California,San Jose,Graduate,On-Site,170900.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,235450.0
2024-06-23,"Amazon Development Center U.s., Inc.",California,Santa Clara,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,179000.0
2024-06-23,"Amazon Development Center U.s., Inc.",California,Santa Clara,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,150400.0
2024-06-23,Tiktok,California,San Jose,Mid-level,On-Site,250000.0
2024-06-23,Amazon.com Services Llc,California,San Francisco,Senior,On-Site,136000.0
2024-06-23,"Amazon Web Services, Inc.",California,Santa Clara,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Senior,On-Site,150400.0
2024-06-23,Apple,California,Sunnyvale,Mid-level,On-Site,235450.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,California,Palo Alto,Manager,On-Site,198100.0
2024-06-23,"Amazon Web Services, Inc. - A97",California,Santa Clara,Senior,On-Site,150400.0
2024-06-23,Gilead Sciences,California,Foster City,Associate,On-Site,204067.5
2024-06-23,"Amazon Development Center U.s., Inc.",California,Santa Clara,Mid-level,On-Site,136000.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,262500.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,235450.0
2024-06-23,Nvidia,California,Santa Clara,Manager,On-Site,305500.0
2024-06-23,Annapurna Labs (u.s.) Inc.,California,Cupertino,Manager,On-Site,198100.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,136000.0
2024-06-23,Walmart,California,San Bruno,Senior,On-Site,165000.0
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,197700.0
2024-06-23,Apple,California,Sunnyvale,Mid-level,On-Site,197700.0
2024-06-23,Amazon.com Services Llc,California,Irvine,Senior,On-Site,150400.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,179000.0
2024-06-23,Tiktok,California,San Jose,Mid-level,On-Site,250000.0
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,235450.0
2024-06-23,Niagara Bottling,California,Diamond Bar,Mid-level,On-Site,116743.5
2024-06-23,Tiktok,California,San Jose,Manager,On-Site,317000.0
2024-06-23,Albertsons Companies,California,Pleasanton,Mid-level,On-Site,181600.0
2024-06-23,Uber,California,San Francisco,Senior,On-Site,185000.0
2024-06-23,"Twitch Interactive, Inc. - D48",California,San Francisco,Manager,On-Site,144000.0
2024-06-23,Uber,California,San Francisco,Mid-level,On-Site,252000.0
2024-06-23,Healthtap.ai,California,Palo Alto,Mid-level,On-Site,198427.0
2024-06-23,Autodesk,California,San Francisco,Mid-level,On-Site,192250.0
2024-06-23,Amazon.com Services Llc,California,Palo Alto,Senior,On-Site,240100.0
2024-06-23,Walmart,California,Sunnyvale,Mid-level,On-Site,253500.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Senior,On-Site,150400.0
2024-06-23,Pubmatic,California,Redwood City,Senior,On-Site,170000.0
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,162203.0
2024-06-23,Qualcomm,California,San Diego,Mid-level,On-Site,157500.0
2024-06-23,Nvidia,California,Santa Clara,Mid-level,On-Site,272250.0
2024-06-23,Evona,California,California,Mid-level,On-Site,150000.0
2024-06-23,Qualcomm,California,San Diego,Mid-level,On-Site,185500.0
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,197700.0
2024-06-23,"Amazon Development Center U.s., Inc.",California,Sunnyvale,Mid-level,On-Site,159100.0
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,235450.0
2024-06-23,Docusign,California,San Francisco,Mid-level,On-Site,231162.5
2024-06-23,Apple,California,Cupertino,Senior,On-Site,287500.0
2024-06-23,Tiktok,California,San Jose,Senior,On-Site,274500.0
2024-06-23,Scan Group,California,Long Beach,Mid-level,On-Site,120100.0
2024-06-23,Bytedance,California,San Jose,Mid-level,On-Site,197500.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,235450.0
2024-06-23,Apple,California,Sunnyvale,Mid-level,On-Site,173600.0
2024-06-23,Openai,California,San Francisco,Manager,On-Site,425000.0
2024-06-23,Adobe,California,San Jose,Senior,On-Site,193050.0
2024-06-23,Paypal,California,San Jose,Manager,On-Site,110375.0
2024-06-23,Snapchat,California,Palo Alto,Mid-level,On-Site,259500.0
2024-06-23,"Amazon Web Services, Inc.",California,San Francisco,Mid-level,On-Site,105100.0
2024-06-23,Applied Intuition,California,Mountain View,Mid-level,On-Site,173500.0
2024-06-23,Nvidia,California,Santa Clara,Senior,On-Site,212000.0
2024-06-23,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-06-23,Nvidia,California,Santa Clara,Senior,On-Site,212000.0
2024-06-23,Golden 1 Credit Union,California,Sacramento,Mid-level,Hybrid,161150.0
2024-06-23,Plusai,California,Santa Clara,Senior,On-Site,150000.0
2024-06-23,Khan Academy,California,Mountain View,Mid-level,On-Site,204739.0
2024-06-23,Annapurna Labs (u.s.) Inc.,California,Cupertino,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,California,Hawthorne,Senior,On-Site,166700.0
2024-06-23,Nvidia,California,Santa Clara,Mid-level,On-Site,189000.0
2024-06-23,Ibm,California,San Jose,Manager,On-Site,246000.0
2024-06-23,Edwards Lifesciences,California,Irvine,Mid-level,On-Site,139000.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,235450.0
2024-06-23,Walmart,California,Sunnyvale,Mid-level,On-Site,214500.0
2024-06-23,Palo Alto Networks,California,Santa Clara,Mid-level,On-Site,185857.5
2024-06-23,Elevance Health,California,Palo Alto,Associate,On-Site,301750.0
2024-06-23,Amgen,California,Thousand Oaks,Mid-level,On-Site,152091.5
2024-06-23,Meta,California,Sunnyvale,Mid-level,On-Site,169500.0
2024-06-23,Wells Fargo,California,San Francisco,Lead,On-Site,222200.0
2024-06-23,"Amazon Web Services, Inc.",California,San Francisco,Mid-level,On-Site,138200.0
2024-06-23,Edwards Lifesciences,California,California,Senior,On-Site,175000.0
2024-06-23,Sima Technologies,California,San Jose,Mid-level,On-Site,252500.0
2024-06-23,Taulia,California,San Francisco,Senior,On-Site,150000.0
2024-06-23,Intellipro Group Inc,California,San Jose,Mid-level,On-Site,247500.0
2024-06-23,Cadence Design Systems,California,San Jose,Mid-level,On-Site,158000.0
2024-06-23,Tripalink,California,Los Angeles,Lead,On-Site,200000.0
2024-06-23,Chan Zuckerberg Initiative,California,Redwood City,Mid-level,On-Site,267500.0
2024-06-23,Amazon.com Services Llc,California,Santa Barbara,Mid-level,On-Site,150400.0
2024-06-23,"Amazon Web Services, Inc.",California,San Francisco,Senior,On-Site,124100.0
2024-06-23,General Atomics And Affiliated Companies,California,Poway,Mid-level,On-Site,147717.5
2024-06-23,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-06-23,Databricks,California,San Francisco,Mid-level,On-Site,226000.0
2024-06-23,Nvidia,California,Santa Clara,Senior,On-Site,212000.0
2024-06-23,Palo Alto Networks,California,Santa Clara,Senior,On-Site,198550.0
2024-06-23,Annapurna Labs (u.s.) Inc.,California,Cupertino,Manager,On-Site,166400.0
2024-06-23,General Atomics And Affiliated Companies,California,Poway,Senior,On-Site,162492.5
2024-06-23,Sima Technologies,California,San Jose,Mid-level,On-Site,209000.0
2024-06-23,Apple,California,Los Angeles,Senior,On-Site,187400.0
2024-06-23,Tsmc,California,San Jose,Senior,On-Site,220000.0
2024-06-23,Moveworks.ai,California,Mountain View,Mid-level,On-Site,200500.0
2024-06-23,Volkswagen Group Of America - Chattanooga...,California,Belmont,Senior,On-Site,182500.0
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,197700.0
2024-06-23,Rand Corporation,California,Los Angeles,Senior,On-Site,162200.0
2024-06-23,Zoox,California,Foster City,Senior,On-Site,250000.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,235450.0
2024-06-23,Zs Associates,California,Thousand Oaks,Senior,On-Site,121000.0
2024-06-23,A10 Networks,California,San Jose,Mid-level,On-Site,194000.0
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,197700.0
2024-06-23,Smartnews,California,Palo Alto,Senior,On-Site,228000.0
2024-06-23,Synopsys,California,California,Mid-level,On-Site,142000.0
2024-06-23,Annapurna Labs (u.s.) Inc.,California,Cupertino,Mid-level,On-Site,129300.0
2024-06-23,Airbnb,California,San Francisco,Mid-level,On-Site,229000.0
2024-06-23,Tiktok,California,San Jose,Mid-level,On-Site,197500.0
2024-06-23,Systems Technology Inc,California,California,Mid-level,On-Site,135000.0
2024-06-23,Apple,California,San Francisco,Manager,On-Site,221600.0
2024-06-23,Google,California,Goleta,Mid-level,On-Site,122000.0
2024-06-23,Nvidia,California,Santa Clara,Senior,On-Site,259625.0
2024-06-23,Tiktok,California,San Jose,Manager,On-Site,298000.0
2024-06-23,Coupang,California,Mountain View,Mid-level,On-Site,142000.0
2024-06-23,Capital Group Companies,California,Irvine,Senior,On-Site,192458.5
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,79600.0
2024-06-23,Stoitech,California,San Francisco,Mid-level,On-Site,190000.0
2024-06-23,Alembic,California,San Francisco,Senior,On-Site,162950.0
2024-06-23,Annapurna Labs (u.s.) Inc.,California,Cupertino,Manager,On-Site,151300.0
2024-06-23,Walmart,California,Sunnyvale,Senior,On-Site,162000.0
2024-06-23,Tiktok,California,San Jose,Senior,On-Site,274500.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,213600.0
2024-06-23,Samsung Research America,California,Mountain View,Senior,On-Site,179475.0
2024-06-23,Annapurna Labs (u.s.) Inc.,California,Cupertino,Mid-level,On-Site,129300.0
2024-06-23,Annapurna Labs (u.s.) Inc.,California,Cupertino,Manager,On-Site,151300.0
2024-06-23,Coupang,California,Mountain View,Senior,On-Site,159000.0
2024-06-23,Actionet,California,San Diego,Mid-level,On-Site,168000.0
2024-06-23,Uber,California,San Francisco,Mid-level,On-Site,252000.0
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,235450.0
2024-06-23,Nvidia,California,Santa Clara,Senior,On-Site,319875.0
2024-06-23,California State University,California,San Francisco,Mid-level,On-Site,57960.0
2024-06-23,Amazon.com Services Llc,California,Sunnyvale,Mid-level,On-Site,115000.0
2024-06-23,Google,California,Mountain View,Mid-level,On-Site,122000.0
2024-06-23,Docusign,California,San Francisco,Senior,On-Site,203512.5
2024-06-23,Alembic,California,San Francisco,Senior,On-Site,163000.0
2024-06-23,Pharmavite Llc,California,California,Manager,On-Site,206332.5
2024-06-23,Moloco,California,Redwood City,Senior,On-Site,220200.0
2024-06-23,Qualcomm,California,San Diego,Senior,On-Site,210500.0
2024-06-23,Amazon.com Services Llc,California,Santa Clara,Mid-level,On-Site,151300.0
2024-06-23,C3 Ai,California,Redwood City,Lead,On-Site,211000.0
2024-06-23,Airbnb,California,San Francisco,Senior,On-Site,203000.0
2024-06-23,Zs Associates,California,Thousand Oaks,Mid-level,On-Site,155000.0
2024-06-23,Google,California,Sunnyvale,Senior,On-Site,168000.0
2024-06-23,Tiktok,California,San Jose,Senior,On-Site,317000.0
2024-06-23,Walmart,California,Sunnyvale,Mid-level,On-Site,214500.0
2024-06-23,General Atomics And Affiliated Companies,California,Poway,Mid-level,On-Site,162492.5
2024-06-23,Databricks,California,San Francisco,Senior,On-Site,272500.0
2024-06-23,Sima Technologies,California,San Jose,Mid-level,On-Site,272500.0
2024-06-23,Intel,California,Santa Clara,Manager,On-Site,223610.0
2024-06-23,Gilead Sciences,California,Foster City,Lead,On-Site,272610.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,235450.0
2024-06-23,Apple,California,Cupertino,Senior,On-Site,250000.0
2024-06-23,Roblox,California,San Mateo,Senior,On-Site,299680.0
2024-06-23,Apple,California,Sunnyvale,Mid-level,On-Site,235450.0
2024-06-23,Capital Group Companies,California,Irvine,Senior,On-Site,192458.5
2024-06-23,Apple,California,Cupertino,Mid-level,On-Site,197700.0
2024-06-23,Walmart,California,Sunnyvale,Senior,On-Site,175500.0
2024-06-23,Apple,California,Cupertino,Manager,On-Site,221600.0
2024-06-23,Apple,California,Sunnyvale,Mid-level,On-Site,213600.0
2024-06-23,Bytedance,California,San Jose,Graduate,On-Site,197500.0
2024-06-23,"Amazon Development Center U.s., Inc.",California,San Francisco,Senior,On-Site,143300.0
2024-06-23,"Amazon Web Services, Inc.",California,San Francisco,Manager,On-Site,98200.0
2024-06-23,General Atomics And Affiliated Companies,California,Poway,Mid-level,On-Site,134749.0
2024-06-23,Us Geological Survey,Colorado,Lakewood,Mid-level,On-Site,103175.0
2024-06-23,Dish,Colorado,Littleton,Mid-level,On-Site,111300.0
2024-06-23,Deftec Corporation,Colorado,Colorado Springs,Mid-level,On-Site,167500.0
2024-06-23,Cheddar Up,Colorado,Denver,Senior,On-Site,105000.0
2024-06-23,Royce Geo,Colorado,Denver,Senior,On-Site,145000.0
2024-06-23,"City Of Aurora, Co",Colorado,Aurora,Lead,On-Site,93283.65
2024-06-23,United States Space Command,Colorado,Colorado Springs,Mid-level,On-Site,113456.0
2024-06-23,Aegis Processing Solutions,Colorado,Westminster,Mid-level,On-Site,60000.0
2024-06-23,Dish,Colorado,Littleton,Mid-level,On-Site,110000.0
2024-06-23,Caci,Colorado,Denver,Mid-level,On-Site,127250.0
2024-06-23,Silberman Law Pc,Colorado,Denver,Mid-level,On-Site,75000.0
2024-06-23,Aegis Premier Technologies,Colorado,Westminster,Mid-level,On-Site,66000.0
2024-06-23,"Icr, Inc.",Colorado,Aurora,Mid-level,On-Site,157716.0
2024-06-23,Boeing,Colorado,Englewood,Mid-level,On-Site,146000.0
2024-06-23,The Cigna Group,Colorado,Denver,Senior,On-Site,145450.0
2024-06-23,Dish,Colorado,Englewood,Manager,On-Site,145000.0
2024-06-23,State Of Colorado Job Opportunities,Colorado,Denver,Mid-level,On-Site,69150.0
2024-06-23,Charles Schwab,Colorado,Lone Tree,Manager,On-Site,124500.0
2024-06-23,American Financing Corporation,Colorado,Aurora,Mid-level,On-Site,175000.0
2024-06-23,Pager Health,Colorado,Boulder,Mid-level,Remote,180700.0
2024-06-23,Vorto Operations Llc,Colorado,Denver,Mid-level,On-Site,150000.0
2024-06-23,Jackson Lewis,Colorado,Denver,Mid-level,On-Site,97050.0
2024-06-23,Ibotta,Colorado,Denver,Mid-level,On-Site,90000.0
2024-06-23,Quizlet,Colorado,Denver,Manager,On-Site,180000.0
2024-06-23,National Renewable Energy Laboratory,Colorado,Golden,Mid-level,On-Site,97000.0
2024-06-23,State Of Colorado Job Opportunities,Colorado,Denver,Mid-level,On-Site,79860.0
2024-06-23,Amazon.com Services Llc,Colorado,Boulder,Mid-level,On-Site,129300.0
2024-06-23,Amazon.com Services Llc,Colorado,Boulder,Mid-level,On-Site,129300.0
2024-06-23,Ibotta,Colorado,Denver,Mid-level,On-Site,160000.0
2024-06-23,University Of Colorado,Colorado,Aurora,Senior,On-Site,67415.5
2024-06-23,Qualcomm,Colorado,Boulder,Mid-level,On-Site,117000.0
2024-06-23,Qualcomm,Colorado,Boulder,Mid-level,On-Site,142000.0
2024-06-23,"Modern Technology Solutions, Inc.",Colorado,Colorado Springs,Mid-level,On-Site,100000.0
2024-06-23,Civitas Resources Inc,Colorado,Denver,Senior,On-Site,200000.0
2024-06-23,National Renewable Energy Laboratory,Colorado,Golden,Mid-level,On-Site,55500.0
2024-06-23,Ibotta,Colorado,Denver,Mid-level,On-Site,126000.0
2024-06-23,Boeing,Colorado,Englewood,Senior,On-Site,141000.0
2024-06-23,Agrisompo North America,Colorado,Colorado Springs,Senior,On-Site,95000.0
2024-06-23,Autodesk,Colorado,Colorado,Manager,On-Site,154585.0
2024-06-23,The Cigna Group,Colorado,Denver,Senior,Hybrid,161900.0
2024-06-23,"Amazon Development Center U.s., Inc.",Colorado,Denver,Mid-level,On-Site,105200.0
2024-06-23,"Amazon Web Services, Inc.",Colorado,Denver,Mid-level,On-Site,129300.0
2024-06-23,Paypal,Colorado,Colorado,Mid-level,On-Site,231900.0
2024-06-23,University Of Colorado Boulder,Colorado,Boulder,Mid-level,On-Site,66500.0
2024-06-23,Qualcomm,Colorado,Boulder,Senior,On-Site,117000.0
2024-06-23,Kbr,Colorado,Colorado Springs,Senior,On-Site,135450.0
2024-06-23,Seed Innovations,Colorado,Colorado Springs,Mid-level,On-Site,115000.0
2024-06-23,Gaia,Colorado,Louisville,Senior,On-Site,170000.0
2024-06-23,Linquest Corporation,Colorado,Colorado Springs,Senior,On-Site,130000.0
2024-06-23,Colorado Community College System (co),Colorado,Denver,Mid-level,On-Site,69150.0
2024-06-23,Recruiting From Scratch,Colorado,Denver,Lead,On-Site,160000.0
2024-06-23,"Amazon Development Center U.s., Inc.",Colorado,Denver,Mid-level,On-Site,103400.0
2024-06-23,Cablelabs,Colorado,Louisville,Senior,On-Site,126000.0
2024-06-23,Davita,Colorado,Denver,Mid-level,On-Site,149550.0
2024-06-23,Cdm Smith,Colorado,Denver,Mid-level,hybrid,126343.0
2024-06-23,Meta,Colorado,Denver,Mid-level,On-Site,205000.0
2024-06-23,Recruiting From Scratch,Colorado,Boulder,Senior,On-Site,165000.0
2024-06-23,Cvs Health,Connecticut,Hartford,Mid-level,On-Site,115435.0
2024-06-23,The Hartford,Connecticut,Hartford,Mid-level,hybrid,133700.0
2024-06-23,M&t Bank,Connecticut,Bridgeport,Senior,On-Site,159201.12
2024-06-23,"The Travelers Companies, Inc.",Connecticut,Hartford,Mid-level,On-Site,183700.0
